1255,201111200800,201111201300
1255,201111201400,201111201700
1256,201111200800,201111201300
1256,201111201400,201111201700
1257,201111200800,201111201300
1257,201111201400,201111201700
1258,201111200800,201111201300
1258,201111201400,201111202000
1234,201111210800,201111211300
1234,201111211400,201111211700
1235,201111210800,201111211300
1235,201111211400,201111211700
1236,201111210800,201111211300
1236,201111211400,201111212000
1237,201111210800,201111211300
1237,201111211400,201111211700
1238,201111210800,201111211300
1238,201111211400,201111211700
1239,201111210800,201111211300
1239,201111211400,201111211700
1240,201111210800,201111211300
1240,201111211400,201111211700
1241,201111210730,201111211300
1241,201111211400,201111211700
1242,201111210800,201111211300
1243,201111210800,201111211300
1243,201111211400,201111212000
1244,201111210800,201111211300
1244,201111211400,201111211700
1245,201111210800,201111211300
1245,201111211400,201111211900
1247,201111210800,201111211300
1247,201111211400,201111211700
1248,201111210800,201111211300
1248,201111211400,201111212000
1250,201111210800,201111211300
1250,201111211400,201111212000
1252,201111210800,201111211300
1252,201111211400,201111211700
1253,201111210800,201111211300
1253,201111211400,201111211700
1256,201111210800,201111211300
1256,201111211400,201111212000
1257,201111210800,201111211300
1257,201111211400,201111211700
1258,201111210800,201111211300
1258,201111211400,201111211700
1260,201111210800,201111211300
1260,201111211400,201111211700
1234,201111220800,201111221300
1234,201111221400,201111221700
1236,201111220800,201111221300
1236,201111221400,201111222000
1237,201111220800,201111221300
1237,201111221400,201111221700
1238,201111220800,201111221300
1238,201111221400,201111221700
1239,201111220800,201111221300
1239,201111221400,201111221700
1240,201111220800,201111221300
1240,201111221400,201111221700
1241,201111220800,201111221300
1241,201111221400,201111221700
1242,201111220800,201111221300
1242,201111221400,201111221700
1243,201111220800,201111221300
1243,201111221400,201111222000
1244,201111220800,201111221300
1244,201111221400,201111221700
1245,201111220800,201111221300
1245,201111221400,201111221700
1246,201111220800,201111221300
1246,201111221400,201111221700
1247,201111220800,201111221300
1247,201111221400,201111221700
1248,201111220800,201111221300
1248,201111221400,201111221700
1249,201111220800,201111221300
1249,201111221400,201111221700
1250,201111220800,201111221300
1250,201111221400,201111221700
1251,201111220800,201111221300
1251,201111221400,201111221700
1252,201111220800,201111221300
1252,201111221400,201111221900
1253,201111220800,201111221300
1253,201111221400,201111221900
1254,201111220800,201111221300
1254,201111221400,201111222000
1255,201111220800,201111221300
1255,201111221400,201111222000
1256,201111220800,201111221300
1256,201111221400,201111221700
1257,201111220800,201111221300
1257,201111221400,201111221700
1258,201111220730,201111221300
1258,201111221400,201111221700
1260,201111220800,201111221300
1260,201111221400,201111222000
1234,201111230800,201111231300
1234,201111231400,201111232000
1235,201111230800,201111231300
1235,201111231400,201111231700
1236,201111230800,201111231300
1236,201111231400,201111231900
1237,201111230800,201111231300
1237,201111231400,201111231700
1239,201111230800,201111231300
1239,201111231400,201111231700
1240,201111230730,201111231300
1240,201111231400,201111231700
1241,201111230800,201111231300
1241,201111231400,201111231900
1242,201111230800,201111231300
1242,201111231400,201111231700
1243,201111230800,201111231300
1243,201111231400,201111231700
1244,201111230730,201111231300
1244,201111231400,201111231700
1245,201111230800,201111231300
1245,201111231400,201111231700
1246,201111230730,201111231300
1246,201111231400,201111231700
1247,201111230800,201111231300
1247,201111231400,201111232000
1248,201111230800,201111231300
1248,201111231400,201111231700
1249,201111230800,201111231300
1249,201111231400,201111231700
1250,201111230800,201111231300
1250,201111231400,201111232000
1251,201111230800,201111231300
1251,201111231400,201111231700
1253,201111230800,201111231300
1253,201111231400,201111231700
1254,201111230800,201111231300
1254,201111231400,201111231700
1255,201111230800,201111231300
1255,201111231400,201111231900
1257,201111230800,201111231300
1257,201111231400,201111232000
1258,201111230800,201111231300
1258,201111231400,201111231700
1260,201111230800,201111231300
1260,201111231400,201111231700
1234,201111240800,201111241300
1234,201111241400,201111241700
1235,201111240800,201111241300
1235,201111241400,201111241700
1236,201111240800,201111241300
1236,201111241400,201111241700
1237,201111240800,201111241300
1237,201111241400,201111241700
1238,201111240800,201111241300
1238,201111241400,201111242000
1239,201111240800,201111241300
1239,201111241400,201111241700
1240,201111240800,201111241300
1240,201111241400,201111242000
1241,201111240800,201111241300
1241,201111241400,201111241700
1242,201111240800,201111241300
1242,201111241400,201111241700
1243,201111240800,201111241300
1243,201111241400,201111241700
1245,201111240800,201111241300
1245,201111241400,201111241700
1246,201111240800,201111241300
1246,201111241400,201111242000
1247,201111240800,201111241300
1247,201111241400,201111241700
1248,201111240800,201111241300
1248,201111241400,201111241900
1249,201111240800,201111241300
1249,201111241400,201111242000
1250,201111240800,201111241300
1250,201111241400,201111241700
1251,201111240800,201111241300
1252,201111240800,201111241300
1252,201111241400,201111241700
1253,201111240800,201111241300
1254,201111240730,201111241300
1254,201111241400,201111241700
1255,201111240800,201111241300
1255,201111241400,201111241700
1256,201111240800,201111241300
1256,201111241400,201111241700
1257,201111240800,201111241300
1257,201111241400,201111241700
1258,201111240800,201111241300
1260,201111240800,201111241300
1260,201111241400,201111241700
1234,201111250800,201111251300
1234,201111251400,201111252000
1235,201111250730,201111251300
